id	length	trigger_refs	text
278	680	0	<13><04>일주일을 구성하는 7개의 요일은 각자 뜻이 다르며 영단어로도 표현할 수 있다.\n\n<13><04>　　　　　<0F>金　日　　<04>┃　　　　　　　　　　　　　　　　　　　\n<13><0F>　水<04>□<0F>木<04>□□　□　　┃　　가로　<0F>月　火　水　　　　　　　　　\n<13><0F>　土　<04>□<0F>月<04>□□□　　┃　　세로　<0F>木　金　土　日　　　　　　　\n<13><04>　□　□　□　　　　┃　　　　　　　　　　　　　　　　　　　\n<13><0F>火<04>□□□　　　　　　┃　　<0F>月金土木<04>에　해당하는　단어　＝　<08>？\n<13><04>　□　　　　　　　　┃　　　　　　　　　　　　　　　　　　　
279	1294	0	　　　　　　　<04>　　　─────┐　　　　　　　\n　　　　　　<04>　　／　　　　　／│　　　　　　　<1B>１차　시도　<04>│　<1B>２차　시도　<04>│　<1B>３차　시도\n　　　　　　<04>　／　　　　　／　│　　１라운드　　　<07>４　　　<04>│　　　<07>４　　　<04>│　<07>４，５，６\n　　　　　<04>　┌─┬─┬─┐　　│　　　　　　　　　　　　　　　　　　　　　　\n　　　　　<04>　│<07>１<04>│<07>２<04>│<07>３<04>│　　│　　２라운드　　<07>１，３　　<04>│　　<07>１，３　　<04>│　<07>１，２，３\n　　　　　<04>　├─┼─┼─┤　　│　　　　　　　　　　\n　　　　　　<04>│<07>４<04>│<07>５<04>│<07>６<04>│　　│　　３라운드　<07>７，８，９　<04>│　　　<07>７　　　<04>│　<07>７，８，９　　　　\n　　　　　　<04>├─┼─┼─┤　／　　　　　　　　　　　　　　　　　　　　　　　\n　　　　　　<04>│<07>７<04>│<07>８<04>│<07>９<04>│／　　　　４라운드　　<07>１，３　　<04>│　<07>１，２，３　<04>│　　　<07>２\n　　　　　　<04>└─┴─┴─┘　\n　　　　<04>공을　던져　박스에　집어넣어라！　각　라운드가　끝난　뒤　위쪽에서　보면　나오는　정답은？
280	1062	0	<13><17>슈퍼주니어<04>의 <07>로꾸거<04>를 아시나요? <06>"회문" <04>이 소재인 노래였지요. \n<13><04>비교적 최근 유행한 <06>회문<04>으로는 <1B>기러기 토마토 스위스 인도인 별똥별 우영우<04>가 있죠.\n<13><04>또, 미궁 문제를 풀다 보면, 정말로 <18>미로<04>를 그려놓는 경우가 있습니다.\n<13><10>왼쪽<04>에서 던져진 <0E>요요<04>가 미로의 <1C>출구 앞까지 갔다가 <04>다시 손으로 돌아오면 <1F>어떤 회문<04>이 나올까요?\n<13><04>　　　　┏━━━━┳┳━━━━━━━━━━━━━━┓　　\n<13><10>ＳＴＡＲＴ☞<04>　　Ｒ┃┃Ｅ━━┓　┏　┏━━━┓　Ｐ┃　　\n<13><04>　　　　┣━━┓　┃┃Ｄ┏━┛　┗━┛　┏━┛　━┫　　\n<13><04>　　　　┃Ｃ　┃　┗┻━┛　┏━━┓　　┃Ｌ　　　┃　　\n<13><04>　　　　┣┓　┣Ｏ　　　　Ｔ　　Ｘ┃　Ａ┗━━━━┫　　\n<13><04>　　　　┃┗　　　┏━━━Ｈ━━┳┛　　　　　Ｖ<1C>☜ＥＮＤ\n<13><04>　　　　┗━━━━┻━━━━━━┻━━━━━━━━┛　　
281	629	0	<13><04>미궁에서 <19>"12"<04>를 생각하면 크게 떠오르는 것들이 있다.\n<13><04>예를 들면 탄생화&탄생석, 올림포스 12신, 시계, 십이지...\n<13><04>그리고 <19>황도 12궁<04>이 있다. <19>황도 12궁<04>은 아래와 같이 구성되어 있다.\n\n<13><04>물병자리　　물고기자리　　양자리　　　황소자리　　쌍둥이자리　　게자리　\n<13><04>사자자리　　처녀자리　　　천칭자리　　전갈자리　　궁수자리　　　염소자리\n\n<13><04>황도 12궁은 사실 황도 13궁이라는 설도 있다.\n\n<13><04>Ｑ．황도를 지나가지만 <1B>황도 12궁에 들어가지 못한 별자리<04>　＝　<08>？
282	753	0	<13><04>Ｑ．월별로 분류한 뒤 나오는 모양을 <1B>11월<04>, <1B>8월 <04>/ <1B>5월<04>, <1B>4월<04>, <1B>10월<04> 순으로 나열한 단어　＝　<08>？ \n<13><04>┏━━━━┳━━┳━━┳━━━┳━━━┓\n<13><04>┃페리도트┃８월┃상상┃견고함┃１０월┃\n<13><04>┣━━━━╋━━╋━━╋━━━╋━━━┫\n<13><04>┃은방울꽃┃지혜┃인내┃１１월┃금잔화┃\n<13><04>┣━━━━╋━━╋━━╋━━━╋━━━┫\n<13><04>┃에메랄드┃５월┃국화┃토파즈┃단백석┃\n<13><04>┣━━━━╋━━╋━━╋━━━╋━━━┫\n<13><04>┃스위트피┃추억┃４월┃즐거움┃금강석┃\n<13><04>┗━━━━┻━━┻━━┻━━━┻━━━┛\n<12><1E>［<1F>Ｘ<1E>로　페이지　이동　<1F>２／２<1E>］
283	342	0	<13><04>또 시계는 시침, 분침, 초침 3개의 바늘로 구성되어 있는데\n<13><04>이를 이용해 <19>3시 30분 45초<04>로 <19>T<04> / <19>6시 정각<04>으로 <19>I <04>를 나타내기도 한다.\n\n<13><04>Ｑ．그렇다면 <1B>1시 25분 5초<04>, <1B>6시 정각<04>, <1B>3시 30분 45초<04>, <1B>11시 5분 30초<04>　＝　<08>？\n\n\n\n\n<12><1E>［<1F>Ｘ<1E>로　페이지　이동　<1F>２／２<1E>］
284	537	0	<13><04>ＫＥＹＢＯＡＲＤ（ＱＷＥＲＴＹ）\n<13><05>ＮＥＷ　ＰＡＧＥ\n<13><16>ＱＷＥＲＴＹ자판은　영어　타자기나　컴퓨터　자판에서　가장　널리　쓰이는　자판　배열이다．\n\n<13><1F>１　２　３　４　５　６　７　８　９　０\n\n<13><1E>　Ａ　Ｓ　Ｄ　Ｆ　Ｇ　Ｈ　Ｊ　Ｋ　Ｌ　\n\n<13><1E>　　　Ｚ　Ｘ　Ｃ　Ｖ　Ｂ　Ｎ　Ｍ　　　\n\n<13><1F>퀴즈（１７８），냐옹（３９２），필터（８５３４），급료（０６）일때　빠진　것을　입력하자．
285	766	0	<13><04>어구전철（語句轉綴）\n\n<13><16>단어나　문장을　구성하고　있는　문자의　순서를　바꾸어　다른　단어나　문장을　만드는　것\n\n<13><1E>국왕은　한　왕국을　다스리는　자이다．<05>（예시：국왕↔왕국）\n<13><1E>신발을　벗으며　발신된　문자를　봤다．<05>（예시：신발↔발신）\n\n<13><1D>제작자들은　아래와　같이<02>＂<0F>갸슉딛<02>＂<1D>문제를　낼　때도　있는데，생각보다　쉬울　때도　있다．\n\n<13><02>＂<04>수두겨근햐겐댜즈<02>＂　<04>를　６의　길이를　가진　３개의　단어가　나오도록　어구전철하시오．\n<13><04>그러면　３개의　단어는　하나의　공통점을　가진다．<1F>공통점에서　빠진　단어를　입력하시오．
286	645	0	　\n<13><04>ＣＡＳＥ［<08>Ａ<04>］-　무작위의　０과１，흩어진　조각들이　숨죽이며　자신만의　빛을　간직하고　있다．\n\n<13><04>ＣＡＳＥ［<0E>Ｂ<04>］-　조각들은　질서를　모르는　듯　쌓이면서도，마침내　의미를　가진　채　태어난다．\n　　　　　　　　　　　　\n<13>　　　　　　　　　<0E>６５１５８６９０\n<13>　　　　　　　　　<0E>３３６９３７３０\n<13><08>３３５５４８８０　　　<04>＋　　　<0E>６５１５８７１８　　　<04>＝　<07>？\n<13>　　　　　　　　　<0E>３３６８６０５０\n<13>　　　　　　　　　<0E>３３７０１４１０
287	842	0	　　　　　　<08>Ｒ　　　　　　　<04>아름다운　한글은　삼원색처럼　조합을　통해　새로운　색을　만들어낸다．\n　　　　　　　　　　　　　　<08>Ｒ　：　새벽　대세　제대　　　　<10>Ｍ　：　쥬스　패스　캐드　　　　　　\n　　　　<17>Ｙ　<04>Ｗ　<10>Ｍ　　　　　<17>Ｙ　：　자비　메기　다시보기　　<1F>Ｃ　：　치유　카타르　치타\n　　　　　　　　　　　　　　<07>Ｇ　：　마린　온화　혼모노　　　<04>Ｗ　：　착불　들숨　칙촉\n　　<07>Ｇ　　　<1F>Ｃ　　　<0E>Ｂ　　　<04>아래　단어를　위　예시처럼　색으로　나눈　뒤　<08>２<1F>３<04>２<0E>３<07>５<04>를　읽어보자．\n　\n 　　　　　　　　　　<1B>패드　　휴무　　기사도　　백제　　궁금증　　하모니　　큐트
288	939	0	<13><04>잊을만　하면　<1B>┏<1E>구름구름구름구름구름<1B>┓<04>　떠오르네요．\n<13><04>그여름　장마　<1B>┃<1E>　　　　　　　　　　<1B>┃<04>　우산도　없이\n<13><04>우연히　만나　<1B>┃<1E>　　　Ｇ　　　　ㅊ　<1B>┃　<04>첫눈에　반해\n<13><04>옷이　젖어도　<1B>┃<1E>　Ｅ　　　　ㅗ　　　<1B>┃　<04>떨지　않았고\n<13><04>그저　서로가　<1B>┃<1E>　　　　　　　　　　<1B>┃　<04>다　젖은꼴이\n<13><04>재미있었다며　<1B>┃<1E>　　Ｚ　　　　ㅛ　　<1B>┃　<04>마주보고서，\n<13><04>이윽고　그친　<1B>┃<1E>　　　　　　　　　　<1B>┃　<04>그　빗속에서\n<13><04>서로의　옷을　<1B>┃<1E>　　　　Ｅ　　　ㅡ　<1B>┃　<04>바꿔　입고는\n<13><04>집으로　가자　<1B>┃<1E>Ｋ　　　　　ㅔ　　　<1B>┃　<04>말해주었던，\n<13><04>그대는　이제　<1B>┃<1E>내가맞은비네가맞은비<1B>┃　<04>먼　<06>미<0E>국　<04>땅\n<13><04>나는　그대로　<1B>┗<1F>서로의옷에나타난말은<1B>┛　<0E>한<06>국<04>에　있죠
289	585	0	<1E>지팡이<04>를 들고 <1E>선글라스<04>를 낀 두 사람이 이야기를 나누던 중 특이한 숫자를 발견했다.\n\n<15>고먐미　　　 <04>: 이게 뭐지? 이봐, 여기 이상한 숫자가 있어!\n<11>리로이젠킨스 <04>: 뭐? 어떤 숫자인데?\n<15>고먐미　　　 <04>: <19>111000101010111001100010<04>...? 이게 무슨 뜻이지?\n<11>리로이젠킨스 <04>: 아하! 알 것 같아. 그건 <19>사랑<04>이라는 뜻이야.\n<15>고먐미　　　 <04>: 그럼 <1B>111010010100101110110110<04> 이건 무슨 뜻이지? \n<11>리로이젠킨스 <04>: 그건...\n\n<15>고먐미<04>가 물어본 <1B>숫자의 의미<04>　＝　<08>？
290	358	0	<04>넷가<11>Ｓ<04>피에메랄\n<04>제찾아트낸수드\n<04>비의앞위자리백\n<04>꽃월과스뒷자합\n<04>아콰마린글비루　　　<11>Ｓ(1) <04>-> <15>Ｅ(12)\n<04>스러올디라리일　　　<19>올바른 길<04>과 <19>남은 것<04>들을 조합했을 때 <1B>알 수 있는 것　<04>＝　<08>？\n<04>사의탄즈포생화\n<04>파를찾파인아적\n<04>이으면토세된다\n<04>어금잔화티아<15>Ｅ
291	838	0	<04>┏━━━━━　<0F>１２신의　주둔지　<04>━━━━━┓\n<04>┃　　　　　　　　　　　　　　　　　　　　┃\n<04>┃　　　　┏━━━━　<1C>Ｅ　<04>━━━━━━┓　┃\n<04>┃　　　　┃　　　　　　　　　　　　　┃　┃\n<04>┃　<11>Ｍ　　<04>┃　ｇ　　ｔ　　　　　　ｕ　┃　┃　　<19>g<04>, <19>c<04>, <19>t<04>, <19>u<04>는 <19>국가<04>일 때　　　　　　　　　　\n<04>┃　　　　┃　　　ｃ　　　　　　　　　┃　┃　　<1B>떨어져 있는 국가와 M<04>을 한글로 이어서 쓴 것　＝　<08>？\n<04>┃　　　　┃　　　　　　　　　　　　　┃　┃\n<04>┃　　　　┗━━━━━━━━━━━━━┛　┃\n<04>┃　　　　　　　　　　　　　　　　　　　　┃\n<04>┗━━━━━━━━━━━━━━━━━━━━┛
292	593	0	<04>좋은 소재에는 무엇이 있을까?\n<04>정해진 것은 없다고 생각하지만\n<04>주로 많이 쓰이는 소재가 뭐냐 물어본다면\n<04>이 미궁 안에서도 그 답을 구할 수 있다 생각한다.\n<04>수 많은 소재들 중에 주로 쓰이는 소재들을 소개하는 이 미궁은\n<04>약간 주제넘을 수도 있지만 여러 소재에 익숙해 질 수 있는 미궁이라 생각한다.\n<04>이런 미궁으로 주로 쓰이는 소재를 학습할 수 있다면\n<04>많은 사람들에게 도움이 될 거라고 주장해 본다.\n\n<04>주위를 둘러보면 <07>무엇<04>이 보이는가?
293	1510	0	　　　　<04>　──────────<1E>│<04>───────────<1E>│<04>───────────　<1B>가　　곡\n　　　　　　　　　　　　　　　<1E>│　　　　　　　　　　　<1E>│　　　　　　　　　　　　<1B>수　　명\n　<1E>Ｔ　　　<04>──────────<1E>│<04>───────────<1E>│<04>───────────　\n　<1E>Ｒ　Ｃ　　　　　　　　<07>○　　<1E>│　　　　　　　　　　　<1E>│　　　　　　　　<07>○　　　<19>Ｉ　　★\n　<1E>Ｅ　Ｌ　<04>──────────<1E>│<04>───────────<1E>│<04>────<07>○<04>──────　<19>Ｎ　　★\n　<1E>Ｂ　Ｅ　　　　<07>○　　　　　　<1E>│　　　　　　　　　　　<1E>│　　　　　　　　　　　　<19>Ｆ　　★\n　<1E>Ｌ　Ｆ　<04>──────────<1E>│<04>───────────<1E>│<04>───────────　<19>Ｉ　　★\n　<1E>Ｅ　　　　　　　　　　　　　<1E>│　　　　　　<07>○　　　　<1E>│　　　　　　　　　　　　<19>Ｎ\n　　　　　<04>──────────<1E>│<04>──<07>○<04>────────<1E>│<04>───────────　<19>Ｉ　　★\n　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　<07>○　　　　　　　　　<19>Ｔ　　★\n　　　　　<04>－<07>○<04>－　－<07>○<04>－　　　　　　　－<07>○<04>－　－<07>○<04>－　　　　　　　－<07>○<04>－　　　　<19>Ｙ　　★
294	1222	0	<15>┏━<07>＜ＰＡＧＥ１＞<15>━┓ <1E>※ 규칙을 찾아 왼쪽의 체스판을 해석하고, 아래 물음에 답하시오.\n<15>┃<1D>Ｐ　　　<15>┃　<04>Ｐ　　<15>┃ <1E>답은 문양(영어) + 숫자로 적어 주세요.\n<15>┃　<04>Ｐ　　<15>┃<1D>Ｐ　　　<15>┃ \n<15>┃　　　　<15>┃　　　<04>Ｐ<15>┃ <06>─<0E>─<0F>─<10>─<11>─<15>━<04>━<17>━<07>ＲＵＬＥＢＯＯＫ<17>─<04>─<15>─<11>─<10>─<0F>━<0E>━<06>━\n<15>┃　　　<1D>Ｎ<15>┃　　<1D>Ｐ　<15>┃ <07>Rule A. <04>백<17>이 아래에서, <1D>흑<04>이 위에서 시작한다. \n<15>┣━━━━<15>╋━━━━┫ <07>Rule B. <04>왼쪽의 그림은 4x4 체스판 4개를 붙여 둔 모양으로, 십자선을 넘을 수 없다.\n<15>┃　　　<1D>Ｒ<15>┃　<04>Ｋ　Ｎ<15>┃ <07>Rule C. <04>기물 가치는 국제 규격이나 킹은 10으로 계산한다.\n<15>┃　　<04>Ｂ　<15>┃　　　　<15>┃ <07>Rule D. <04>모든 말은 단 1회, 공격 범위 내의 상대 기물을 잡고 이동한다.\n<15>┃<1D>Ｒ　　　<15>┃　　　　<15>┃ <07>Rule E. <04>같은 색이 붙으면 ♤이며, 나머지 규칙은 <1C>X키로 페이지를 전환<04>해 확인하자.\n<15>┃　<04>Ｐ　　<15>┃<1D>ＢＲ　　<15>┃ \n<15>┗━━━━┻━━━━┛ <1F>Clue. <04>왼쪽을 해석한 결과, <1F>현재 가능한 가장 높은 패<04>를 완성하기 위해 필요한 것은?
295	443	0	　\n<04>■<1E>■<04>■<1E>■<1F>Ｑ<1E>■<04>■<1E>■\n<1E>■<04>■<1E>■<04>■<1F>Ｐ<04>■<1E>■<04>■       \n<04>■<1E>■<04>■<1E>■<04>■<1E>■<04>■<1E>■　　　　　<04>그들의　<1F>발자취<04>를　따라　걷는　순간에，\n<1E>■<04>■<1E>■<04>■<1E>■<04>■<1E>■<04>■     \n<1F>Ｒ<1E>■<04>■<1E>■<1F>Ｎ<1E>■<04>■<1E>■       \n<1E>■<04>■<1E>■<04>■<1E>■<04>■<1E>■<04>■　　　　　<07>아름다움이　스스로　모습을　드러낸다<04>． \n<04>■<1F>Ｋ<04>■<1E>■<04>■<1E>■<04>■<1E>■       \n<1E>■<04>■<1E>■<04>■<1E>■<04>■<1E>■<04>■
296	223	0	<13><04>누군가 전자 장치로 곡을 기록해두었다.\n\n<13><1F>좋은 추억 남기길 바라마\n<13><1D>우리는 도시에서 탈출해\n<13><1F>아마 바다에 가나\n<13><1D>모레지만 미리 파라솔 챙기자\n\n<13><04>이 곡의 제목 = <08>？
297	824	0	<13><04>누군가 스케줄러에 노래하기 전 필요한 재료를 기록해두었다.\n\n<13><0F>ＳＵＮ<04>┃<0F>ＭＯＮ<04>┃<0F>ＴＵＥ<04>┃<0F>ＷＥＤ<04>┃<0F>ＴＨＵ<04>┃<0F>ＦＲＩ<04>┃<0F>ＳＡＴ　　　　　　　　　　　\n<13><04>━━━╋━━━╋━━━╋━━━╋━━━╋━━━╋━━━　　　　　　　　　　　\n<13><04>　　　┃　<07>２　<04>┃　　　┃　<1F>１　<04>┃　<1D>３　<04>┃　　　┃　　　　＋　트　＝　바디솔트\n<13><04>　<07>２　<04>┃　　　┃　　　┃　　　┃　　　┃　<1F>１　<04>┃　<1F>３　　<04>＋　무　＝　가시나무\n<13><04>　<1F>１　<04>┃　　　┃　<1F>３　<04>┃　　　┃　　　┃　　　┃　<1D>２　　<04>＋　팩　＝　다시마팩\n<13><04>　<1D>１　<04>┃　<1F>２　<04>┃　　　┃　　　┃　<07>３　<04>┃　　　┃　　　　＋　즙　＝　<08>？　　　
298	559	0	　\n<13><04>삶의　<1B>배경<04>을　새롭게　채색하는　세계　여행\n\n<13><02>　러　스　니　헝　미　이　말　레　르　라　레　\n<13><02>　시　페　제　가　얀　집　라　소　완　오　바　\n<13><02>　아　인　르　리　마　트　위　토　다　스　논　\n\n<13><1B>　　　ＭＩＲＲＯＲ　<04>　　－　<03>바티칸　<04>시국\n<13><1B>　　　ＸＥＮＯＮ　<04>　　　－　<04>몰<08>타　　　　\n<13><1B>　　　　ＲＥＳＯＵＲＣＥ　<04>－　<18>멕<04>시<08>코　　　　\n<13><1B>　　　ＯＰＥＲＡ　　　　<04>－　<07>？　　　　　
299	314	0	<04>〈 1 2 3 6 9 10 11 〉 + ≪ 55 5 ≫ <04>= <19>Heart <04>일 때\n\n<04>≪ 15 30 45 ≫\n<04>〈 12 9 6 3 12 〉\n<04>〈 10 7 〉 + ≪ 35 25 ≫ + 〈 5 2 〉\n<04>〈 9 3 12 9 6 5 〉\n<04>〈 12 2 〉 + ≪ 0 10 20 30 ≫ = <1B>A\n\n<04>이 <19>소재와 관련<04>하여 〈 11 7 5 1 〉 , ≪ 0 10 20 30 ≫ 에서 <1B>가장 유명한 A　<04>＝　<08>？
300	464	0	<04>일반적으로 순위를 매길때 <03>1등<04>이 제일 위에 위치하지만\n<04>이 곳에서는 <15>3등<04>이 제일 위에 위치해요.\n\n<04>이 곳에는 다른 친구들도 많이 살고있는데\n<03>1등<04>, <1E>2등<04>, <15>3등<04>은 사이좋게 붙어있어요.\n\n<03>1등 <04>양 옆에 살고있는 친구들과 <03>1등<04>, <1E>2등<04> 친구들은 닮은 부분이 있어요.\n<04>닮은 부분을 제외하면 <1F>이 사람<04>을 만날 수 있어요.\n\n<1F>이 사람<04>의 <07>직업<04>은 무엇 일까요?
301	1767	0	<13><04>┃　　　　　　　　　　<04>┃<04>１０개버튼<04>┃　　　　　　　　　　<04>┃<1D><16>○＜<16>◎＜<16>●<04>┃　　<16><16>○　　　　　　　<04>┃　　　\n<13><04>┃　　　　　　　　　　<04>┃　　　　　<04>┃　　　　　　　　　　<04>┃　　　　　<04>┃　　　　　　<16>●　　　<04>┃　　　\n<13><04>┃　　　　　　　　　　<04>┃　　　　　<04>┃　　　　　　　　　　<04>┃　　　　　<04>┃<16>◎　　　　　　　　　<04>┃　　　\n<13><04>┃　　　　　　　　　　<04>┃　　　　　<04>┃　　　　　　　　　　<04>┃　　　　　<04>┃　　　　<16>◎　　　　　<04>┃　　　\n<13><04>┃　　　<16>○　　　　　　<04>┃　　　　　<04>┃　　　　　　　　　　<04>┃　　　　　<04>┃　　　　　　<16>●　　　<04>┃　　　\n<13><04>┃　　<16>○　　　　　　　<04>┃　<03>＝<07>정답　<04>┃　　　　<16>○　　　　　<04>┃　<03>＝<07>입력　<04>┃　　　　　<16>◎　　　　<04>┃　<03>＝<1F>？\n<13><04>┃　<16>○　　　　　　　　<04>┃　　　　　<04>┃　　　　　　<16>○　　　<04>┃　　　　　<04>┃　　　　<16>○　　　　　<04>┃　　　\n<13><04>┃　<16>◎　　　　　　　　<04>┃　　　　　<04>┃　　　　　　　　　<16>○<04>┃　　　　　<04>┃　　　　　<16>○　　　　<04>┃　　　\n<13><04>┃　　　　　<16>●　　　　<04>┃　　　　　<04>┃　　　　　<16>●　　　　<04>┃　　　　　<04>┃　　　　　<16>◎　　　　<04>┃　　　\n<13><04>┃<16>◎　　　　　　　　　<04>┃　　　　　<04>┃　　　　　　　<16>○　　<04>┃　　　　　<04>┃　　　<16>○　　　　　　<04>┃　　　\n<13><1E>┗<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>┛　　　　　<1E>┗<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>┛　　　　　<1E>┗<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>━<1E>━<02>┛　　　
302	1623	0	<13><1E>┌─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─┐\n<13><1E>│<16>안　녕　하　세　요　이　곳　은　로　마　입　니　다　．　여　기　에　서　는　아　이　，　어　른　할　것<1E>│\n<13><1E>│<16>없　이　관　광　하　러　많　이　오　시　고　브　이　로　그　도　찍　어　가　죠　．　마　침　，　한　관<1E>│\n<13><1E>│<16>광　객　이　크　게　엑　스　표　시　를　하　고　있　네　요　．　허　걱　．　콜　로　세　움　에　서　핸<1E>│\n<13><1E>│<16>드　폰　을　잃　어　버　리　다　니　．　참　서　글　프　네　요　．　엘　티　이　도　잘　안　터　지　고<1E>│\n<13><1E>│<16>．　저　는　카　메　라　를　잃　었　었　죠　．　아　，　키　리　쿠　스　막　시　무　스　를　알　고　계<1E>│\n<13><1E>│<16>세　요　？　로　마　제　국　에　서　가　장　큰　경　기　장　이　라　고　하　지　요　．　어　디　에　서<1E>│\n<13><1E>│<16>들　었　는　데　，　로　마　어　딘　가　에　로　마　의　엠　블　렘　이　여　럿　존　재　한　대　요　．<1E>│\n<13><1E>└─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─　─┘\n\n<13><04>글에　숨겨져　있는　글자는　어떤　문장의　앞부분을　나타내고　있다．<1F>문장의　뒷부분을　유추하여라．
303	402	0	\n<04>다음은 <1F>은하<04>의 이번주 일정이다.\n\n<04>화요일 <04>- 아무 일정 없는 날. 푹쉬자.\n<04>수요일 <04>- 답답한 깁스 푸는 날! 신난다~\n<04>목요일 <04>- 점심약속은 12시 30분이야. 잊지마!\n<04>금요일 <04>- 한우 먹는 날~ 오랜만에 데이트♡\n<04>토요일 <04>- 즐거웠던 한 주도 끝. 이제 시험 공부 시작하자!\n\n<04>위 <1F>일정<04>으로 알아낼 수 있는 <07>것<04>은?
304	238	0	<15>고먐미<04>가 십이지로 놀이를 하고 있다. \n\n<04>( 축 묘 사 미 유 해 ) x ∞ = <17>벌집<04>\n<04>묘 미 미 묘 해 해 = <11>모래시계<04> 일 때\n\n<1B>축 인 진 사 오 미 신 신 미 해 술 술 해 자 축 인 진 사　<04>＝　<08>？
305	642	0	<13><04>아무것도 적혀있지 않은 채 <1D>검은 천<04>이 씌워진 <10>박스가 세 개<04> 있다.\n<13><1D>박스 <04>안에 <07>같은 것이 들어있을 수는 있으나, 주인은 모두 다르다.\n<13><1B>총 <1C>세 <18>번 <1D>박스<04>에 손을 넣어 물건을 아무거나 하나씩 꺼냈을 때\n<13><04>\n<13><1B>1차<04> 『 <06>박스 A : 단축키 U <04>/ <0E>박스 B : 75 <04>/ <0F>박스 C : 거북이 등껍질<04> 』\n<13><1C>2차 <04>『 <06>박스 A : 500<04> / <0E>박스 B : 거미줄<04> /<0F> 박스 C : 단축키 U <04>』\n<13><18>3차<04> 『 <06>박스 A : 거북이 등껍질<04>/ <0E>박스 B : Cloak<04> /<0F> 박스 C : Cloak <04>』\n<13><04>를 얻을 수 있었다.\n\n<13><04>세 박스의 주인을 유추하고, <1F>공통점<04>을 찾으시오.
306	1171	0	<1E>내 우주 안에서 나를 중심으로 끊임없이 공전하는 구체들\n<1E>검은색 도화지 속에서 반짝이며 유일하게 빛나는 <08>이<07>름<0E>들\n<1E>화려하게 빛을 내며 어두운 나를 밝혀주는 <11>★<1E>의 움직임\n<1E>그들이 내게 알려준 소중한 답은 <08>★★★<04>... <07>★★★<04>... <11>★<04>... <0E>★★★\n\n　　　<11>★　<1E>┃　<11>★　　<07>ㄱ<1E>┃　　<04>음　　<1E>┃<07>ㅌ　　　　<1E>┃　　　　　<1E>┃　　　　<08>ㅇ<1E>┃　　<0E>ㅇ　　<1E>┃<08>ㄹ　　　　\n　　　　　<1E>┃　　　　　<1E>┃<11>★　　　　<1E>┃　　　　　<1E>┃　　　　　<1E>┃　　　　　<1E>┃　　　　　<1E>┃　　　　　\n　　<1E>＠　<17>ㄲ<1E>┃<0E>ㅓ　<1E>＠　　<1E>┃　　<1E>＠　　<1E>┃　<11>★<1E>＠　<0E>ㄷ<1E>┃<17>교　<1E>＠<11>★　<1E>┃<0E>ㅇ　<1E>＠　　<1E>┃　　<1E>＠　　<1E>┃　　<1E>＠　<0E>ㅣ\n　　　　　<1E>┃　　　　　<1E>┃　　　　　<1E>┃　　　　　<1E>┃　　　　　<1E>┃　　　　<11>★<1E>┃　　　　　<1E>┃\n　　<0E>ㅇ　　<1E>┃<08>ㅡ　　　　<1E>┃　　　　　<1E>┃　　　　<08>ㅇ<1E>┃　　<0E>ㅓ　　<1E>┃<07>ㄱ　　　　<1E>┃　　<17>ㅢ<11>★　<1E>┃　<11>★　　<07>ㅌ                                                                            
307	1634	0	<13><04>누군가 전자 달력에 가수의 일정을 기록해두었다.\n\n<13><0F>　日　　　月　　　火　　　水　　　木　　　金　　　土　<04>┃　　<0F>日　　　月　　　火　　　水　　　木　　　金　　　土\n<13><04>━━━━━━━━━━━━━━━━━━━━━━━━━━━╋━━━━━━━━━━━━━━━━━━━━━━━━━━━\n<13><04>　　　　　　　　　<1F>１　　　２　　　３　　　４　　　<04>５　┃　　　　　　　　　　<1D>１　　　２　　　３　　　４　　　<04>５\n<13><04>　６　　　<1F>７　　　８　　　<04>９　　<1F>１０　　<04>１１　　１２　┃　　<1F>６　　　７　　　８　　　９　　１０　　<04>１１　　１２\n<13><04>１３　　１４　　<0F>１５　　１６　　１７　　１８　　<04>１９　┃　１３　　<1F>１４　　１５　　１６　　１７　　１８　　<04>１９\n<13><0F>２０　　２１　　２２　　<04>２３　　<0F>２４　　<04>２５　　<0F>２６　<04>┃　２０　　２１　　<0F>２２　　２３　　２４　　２５　　<04>２６\n<13><1D>２７　　２８　　２９　　３０　　３１　　　　　　　　　<04>┃　２７　　<1D>２８　　２９　　<04>３０　　<1D>３１　　　　　　　　\n<13><1F>　　　１<04>，<1F>２<04>주에서　<0F>３<04>，<0F>４<04>주하게　<1D>５<04>주를　쓸　일정　　┃　　　　<1D>１<04>，<1F>２<04>，<1F>３<04>주의　<0F>４<04>，<1D>５<04>주에　방문할　일정　　　\n<13><04>　　　（<1F>바다<04>）　　　（<0F>수월<04>）　　　（<1D>시<04>）　　　　　　　┃　　　　　　　방문할　곳의　이름　＝　<08>？　　　　　　　
